Shipment_ID,Origin,Destination,Distance_Miles,Weight_Lbs,Transport_Mode,Carrier,Lead_Time_Days,Fuel_Surcharge_Rate,Is_Urgent,Actual_Price_USD,Predicted_Price_USD
SHP100987,Atlanta,New York,1935.0,11738.0,LTL,DHL Express,5,0.26,0,4016.48,3985.055299999998
SHP100988,Miami,New York,1612.0,4459.0,Truckload,UPS,2,0.42,0,4217.81,4201.931399999999
SHP100989,Houston,Chicago,1941.0,12521.0,Truckload,UPS,13,0.16,1,6028.98,5657.015399999999
SHP100990,New York,Los Angeles,2527.0,5833.0,LTL,FedEx,9,0.3,0,4402.41,4336.898999999994
SHP100991,New York,Chicago,1952.0,762.0,Air Freight,UPS,12,0.35,0,6775.79,7094.9131
SHP100992,Los Angeles,Atlanta,2434.0,10417.0,Truckload,DHL Express,12,0.43,0,6365.01,6391.337000000004
SHP100993,Los Angeles,Houston,2264.0,5456.0,LTL,FedEx,6,0.34,0,3920.84,3924.0323000000035
SHP100994,Atlanta,Chicago,1730.0,8040.0,Truckload,DHL Express,3,0.39,0,4708.93,4711.159699999997
SHP100995,Miami,Houston,1590.0,7470.0,Air Freight,DHL Express,12,0.18,0,6585.82,6866.326999999996
SHP100996,Atlanta,Chicago,1927.0,12314.0,LTL,FedEx,7,0.27,0,3949.08,3947.3887000000022
SHP100997,Chicago,New York,1894.0,12091.0,Air Freight,UPS,9,0.26,0,8569.76,8504.048000000004
SHP100998,Chicago,Houston,1955.0,6893.0,LTL,DHL Express,3,0.42,0,3578.21,3515.8653999999956
SHP100999,Atlanta,Miami,1664.0,2483.0,Truckload,DHL Express,2,0.2,0,3926.55,3921.045299999996
